id	text	annotation
29695	#prouduncle 😍 she is the finest cheerleader of them all💙 te amo stinky butt💝 URL	IND
14179	@USER @USER what is this shit right over here? I also showed to my polish friends and they are quite triggered	OTH
51118	@USER @USER @USER Oh and higher unemployment and witch hunts and lynch mobs and antifa communist parades ...you can have all that shit and let Hollywood decide how you feel.	OTH
59703	@USER EVERYTHING is an issue with Muslims..go live in another country like Iran..	GRP
73118	@USER @USER @USER @USER @USER I did not admit anything! Read my Tweet again please! English is my 3rd language but I am rather good at it! Antifa are the Nazis! They can name them self the Messiah they would still be thugs fighting against freedom and free speach! BTW free speach is not hate speach. Man up!	GRP
26447	@USER Holder was held in contempt of congress. Why isn't in prison for Fast and Furious? How about for murder?	IND
66845	@USER EXPOSE these demons violating our Constitution with violence &amp; threats to run govt instead of winning at the polls! Name them domestic terrorists &amp; jail them all.	GRP
29880	@USER 😅😅😅😅😅😅😅😅😅 gun control fun a statue of a stupid child under a desk are going to change peoples if that is the case they are stupid because i for will not give up my firearms or free speech or my rights to no one or no government! Fuck you!	IND
85882	@USER @USER @USER Republicans platform   -take away healthcare -harm the environment  -take away children -take away women’s rights -do not believe in rule of law -voter suppression  -gerrymandering  -take away social security  -no limits to gun control -explodes the budget  #VoteBlue2018	OTH
81239	@USER @USER Then maybe we can talk about the double standards between liberals and conservatives at @USER Somebody is always a victim.	GRP
66048	#QAnon @USER #MAGA   For those who think nothing is happening! URL	IND
98294	Rosenstein’s 300 Attorneys ‘Helped’ Vet Kavanaugh – Now Sexual Abuse Charges URL which go back to his highschool days  and can't be proven &amp; Named witness DENIES  #Pathetic #ConfirmKavanaugh #PJNET #CCOT #maga #KAG2018 #Trump2020 #NoMoreProgressiveLiberals	GRP
30337	@USER Fuck u	IND
67391	@USER Niggaz buying pussy bitches trying to buy love...	GRP
48534	@USER @USER I'm also a Prohibited Possessor thanks to Obama and his every soldier has  PTSD crazy administration.Can't get life insurance either.Still support the NRA and the work they do for gun rights.Hoping Trump will fix the wrongs of labeling veterans as a means to back-door gun control	IND
22086	@USER Does not suffer fools and has seen enough shit to last nine lives.	OTH
86879	"@USER GOP, Conservatives, Evangelicals, Traditionalists"" Catholics are all hypocrites."""	OTH
80462	@USER @USER LMAO....YOU SUCK NFL	OTH
55281	"@USER @USER @USER Well, they'll cut out 299 pages and replace it with 1 saying everyone needs more chlorine""  C'mon are you chicken?"""	IND
93035	@USER Believe the woman.  What person would volunteer for the shit show she is about to experience if it weren’t true.  I stand in solidarity with Christine Blasey Ford.	IND
66585	@USER All communist Democrat socialists are bad humans.	GRP
38143	@USER Hmmm...they piss off the portion of the population that actually supported football and are shocked their numbers took a nose dive?  Shocking!	IND
31945	*Gets Period* You are the cause of my 𝓭𝔂𝓼𝓹𝓱𝓸𝓻𝓲𝓪	IND
66398	@USER Thus far the only people getting shot and kicked out of places are conservatives. #MAGA #WalkAway #ConfirmKavanaugh	GRP
35786	@USER Yeah I'll not take my gun control policy advice from a Jean's company. Beyond that trumps die hard are almost enough that the snowflakes they claim to dislike and themselves are hard to tell a part	GRP
13641	#YESonKavanaugh Yes because it is the right thing to do Yes because conservatives are in power Yes because Democrats are miserable humans Yes because we are sick and tired of the tantrums from the Democrats Yes because they FREAKING LOST THE ELECTION! Please add more reasons!!!!	GRP
92257	#Manitoba - #NDP leader Wab Kinew on the #carbontax URL Are you proud of yourselves @USER and @USER You allow the NDP to come at you from the right? You're all as insane as the #Trudeau #Liberals #Winnipeg #Canada #MBpoli	OTH
26317	"@USER HAHAHAHAHAHAHAHA!!! She may need to change her strategy. Acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone"" is viewed."""	IND
70481	@USER @USER @USER @USER @USER Oh it’s ok because 45 reversed the most important issue on mental health he got rid of the mental health conditions on gun control. Great job! What a guy! He is a liar proven over &amp; over again. But you worship away that’s your right	IND
61942	@USER A quick way to get yourself killed.  Thanks Antifa!	IND
27631	@USER WAPO what an idiot comment you are a disgrace to journalism VERY SAD	IND
40674	@USER That sucks 👎	IND
78494	@USER Both sides have promised wall SINCE ever y should ANYONE BELIEVE ANYTHING THEY SAY????? ?promised since 1986	IND
21564	@USER @USER @USER @USER To be fair. I’m positive most liberals are just blobs of cells..	GRP
87824	@USER @USER She is such a disgusting hypocrite!	IND
32310	@USER @USER As well this would allow you to still protest. But not stop a speaker or a group. Really Hitler did this in the early time of the Nazi party a group known as the SS would beat up politicians and people that didn't agree with them. (Sounds familiar smells like Antifa.)	GRP
90618	@USER @USER #nope... With Mm no way...maybe is time to ask Sky what has gone wrong? Because #Foster from CNN have the book first than KP tweeted about the book...  Liberals... From Trump for Americans to Mm for British... I don't known who is worst	GRP
94345	"@USER how does what I'm saying relate to gun control. if police departments will not prosecute their own family"" then it's time to limit their access to all weapons. A police department reluctant to acknowledge their own wrong doings and correct them dont deserve access to weapons."""	OTH
77180	@USER all you want is gun control while you let corporations rip us Americans off you don’t stand up against cops assassinating unarmed black Americans cops are enemies of Americans that’s why their against @USER because they want to kill blacks in America thanks @USER	GRP
63408	A bitch is complaining to corporate about me in our lobby lmaooo	IND
99383	@USER I saw some shit today that made me want to @ her and politely ask her if I could be her stylist.... because I'm not here for these early 2000 bangle bracelets and unnecessary accessories like who's responsible? I have a few words. URL	IND
35359	@USER yyyy fuck no bitch we decided we both was gone steepppp	IND
32776	#Liberals grasp at unproven straws ... #NotPlastic URL	GRP
70434	@USER Funny Human Rights He is  Pro Abortion That settles it He lies pacified deceives Playboy	IND
51128	@USER @USER @USER @USER @USER @USER @USER is clearly racist and anti senior citizen. How do you allow this? Conservatives will never take you seriously if you don't start being fair.	OTH
84894	@USER @USER If Kavanaugh is confirmed there will be two sexual deviants sitting on the Supreme Court. Both Conservatives and nominated by Republicans. Democrats put women on the SCOTUS and Republicans put perverted men there. FOR THEIR LIFETIME! #StopKavanaugh #StopTrump #SaveSCOTUS	GRP
45521	@USER @USER Liberals have no shame. To them the outcome justifies the mean	GRP
87501	@USER Coming from a guy who worries more about straws than cleaning up failed 'shitty' policies..now he knows best..lol	IND
71984	@USER @USER Popular side doesn’t equal winning side. Facts are that private schools do a much better job educating students than public schools. Public school teachers get unfair perks that they don’t deserve. It’s unfair to private school teachers.	GRP
99643	@USER How fucking sad 😣	OTH
63350	@USER I suppose you think the way liberals attacked Sarah Palin was courageous also. You’re just another hypocrite.	IND
97846	@USER @USER All great American Patriots are the dregs of society in the warped and delusional perspective of Joe Blow Biden. He is a disgrace to America.	IND
74245	@USER What a joke.  Another dirty tricks Democrat on the George Soros payroll.  The Democrat Party knows no shame.  #MAGA	GRP
16278	@USER what the actual fuck..ill report them this is so fucked up	IND
16251	@USER He should leak that shit anyways lol	IND
64189	-____-  No other 1st world country has bullshit like this because they don't have BULLSHIT problems like this  Fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control  URL	GRP
61788	"@USER @USER @USER @USER Yes, you are right: not only lefties but (neo) liberals having any trouble. This papers have proper journalistic ethics"" - it's funny 😆😆😆; and  Magyar Nemzet or Népszabadság had ""highest circulation"" - it's also funny /only in the communistic past (before 1989)/ 😆😆😆! URL"	GRP
95262	@USER Great Gun Control! Takes Concentration and Steady Hand! Way to Go Girl! URL	IND
89043	-You would never guess that this employee plays Covet (a fashion game) on her iPad in her free time. 📱 -She has a strange phobia of dogs.🐕 -She is amazingly weird! She can jump over her foot while it is in... URL	IND
13324	@USER Go back to Canada you freak.	IND
25808	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER yep bc not agreeing with forcing adult memes and choices on individuals not developed enough to comprehend them means I am homophobic	GRP
80698	@USER He just doesn’t fit the team now. Agholor should stay in the slot because that’s where he is successful. JMatt is not an outside threat.	IND
32103	@USER Nike lost $3.75 billion after kaepernick was named face of “just do it” bullshit.	OTH
