id	tweet	subtask_a
12887	bullshit stop put word people mouth	OFF
12890	gtg tell look like baby make wonder kind busines siti motion couch look dion approval know right ask include busines	NOT
12892	yeah get everything sort need sort still take small sip wine unusual emily guess wouldnt profile	NOT
12897	blame incite violence hold accountable despicable disgrace	OFF
12906	varda fav valar bad as bet melkor agree also	NOT
12913	favorite person earth know youre ever hungry want food buy a40countofbagelbite steel yard walmart wont able eat please keep mind	NOT
12914	keep come dear president obama word powerful stellar man sometime think prophet president wise word think speak	NOT
12919	indeed	NOT
12935	lmao	OFF
12942	know avena ugh liberal year one want mention big send tree ive away dont many follower could stir kick back might make difference principal rock solid please tweet	NOT
12952	bitch hood serve junkie maybach	OFF
12957	divert defame vote get thing do well mannered	NOT
12962	surprise trudeau liberal use emotionally manipulate divide canadian since begin	NOT
12977	really charge liberal liar	OFF
12987	tell unseriou attention seeker url phone	OFF
12997	bridge sell	NOT
13004	cruz vso rourke debate ever go happen url cot maga red nation rise	NOT
13005	come person chicago kook	NOT
13017	wonder apologetic social day	NOT
13020	tea leaf use simple logic know thing come common sense right dont know win deplorable maga god bles	NOT
13025	notice actually good speaker good reader	NOT
13039	user save career	NOT
13047	conservative didnt hate sesame enough	OFF
13049	sleazy greasy	OFF
13052	fat as heart attack city keep eat fat as	OFF
13063	think disgust money spend opinion need look closer home wear	NOT
13064	omg shyt	OFF
13075	away child bore cant even entertain doubt	OFF
13085	establishment may panic try get abandon exit liberal mp polouse say couldnt keep safe leave say well bankrupt house price fall food price rise url	NOT
13087	think country follow maga person sick overrun amp pay	OFF
13088	mani woulda start hit wall shit taint nothing drywall wood beam get door	OFF
13100	antifa take	NOT
13104	actually tantrum	NOT
13105	antifa know money son seriously stupid thing url	OFF
13108	want thank god hospital get revive	NOT
13111	page dont stick merry trump mate think get arise sadly mistake thing	NOT
13114	totally follow whack job liberal unhinge dangerou thank	OFF
13121	farmer thay grow stuff make canola lando lake refus dilute pure butter may	NOT
13126	try avoid freshman boy hang block hit every day url	OFF
13127	ppl speculate itsabtheakb48 produce akimoto fact right wing korean really dislike	NOT
13136	anonymou message anti faq great awaken commie clown resistance rise resistance url	NOT
13150	siri know difference pretend someone else lie age etc etc etc that point point lot person since forever kill victim suck	OFF
13152	love endlessly ally ask ally help mom hospital advice	NOT
13167	look antifa recruitment center welfare office may one tent inca think	NOT
13173	community meet answer question gun control skirt around	NOT
13181	remain er whine also denial news around rest europe read dictionary democracy totalitarian ray inevitable youtube brexiteumbgamegamagamcga conservative patriot url	NOT
13184	place promote blog free massive traffic one blogger expect blog url	NOT
13228	handsome	NOT
13230	even obama trade rep acknowledge trump clean old global trade mes url maga make america great make america america make america strong make america safe make america sane	OFF
13236	year ago lie amp claim see person celebrate year ago boast build tallest year ago say many friend die wtc yet one funeral attend year ago today url	NOT
13245	good	NOT
13249	ye exempt	NOT
13250	hear word well faith far know cofounder right wing islamic youth association whose policy certainly regard forerunner islamic extremism dear gre nell let hope right assessment	NOT
13253	dirk isnt plumber p25alltimedanmajerle danny ainge shoud mention breath	NOT
13255	exactly pure hatred blind ive never see mob person nut make realize self awarenes crucial right locally like honestly stay focus amp like absentee ballot	NOT
13257	anita hill versu clarence thoma hope confirmation proces end result maga	NOT
13261	antifa foot	NOT
13262	austria	NOT
13269	phinn aly	NOT
13278	mueller doj fbi cia law enforcement polouse state proof law enforcement paramilitary goon communist leave wing camp anything solidify grip power conservative seriously question support polouse url	NOT
13279	isnt time bbc ask probe question leader scottish conservative sit public interest	NOT
13288	move goal post lib group include blm actually burn neighborhood antifa specifically merely attempt cant point conservative group burn neighborhood like blm attempt	NOT
13310	old slogan make run border doesnt get antifa comrade	NOT
13314	think naive extreme work ndp	NOT
13315	antifa bad hard say url	NOT
13316	communist liberal get bullet wow fck communist exclude instead unify	OFF
13324	back canada freak	OFF
13331	american revolution would never happen gun control constitution	NOT
13336	may hateful butt munch sew	OFF
13380	liberal defend islam yet know little nothing ideology middle eastern christian pay close attention muslim person	NOT
13381	proud gun owner gun control would definitely fix plenty society solve problem much better	NOT
13384	canada doesnt need another uck already enough looney leave liberal king great country proof trudeau must	OFF
13388	that antifa terrorist dont intelligent conversation anyway keep head safe space url	OFF
13389	think liberal call front hole fun one	NOT
13392	userid antifa nutjob	NOT
13401	good person side white supremacy good person side donald trump reference media purposefully ignore side removal historical monument nothing kkk antifa	NOT
13406	bring different time space coach red blue say shed travel next random	NOT
13415	true columbia bugle gfy	NOT
13419	everybody royayers76url maga trump usa url	NOT
13420	clearly pokemon master almost candy alone legacy move set pokemon depend like keep collection piece value game	NOT
13425	vote together crazy bat	OFF
13472	disconnect	NOT
13473	watch pres conf trump hear say much make poland pay put military base dot tering demented fool really believe goal america make money hear say isnt hotel	OFF
13474	maga patriot qanonwalkawaywwg1wgagod army great awaken jesu life catch red wave vote red please sign remove conservatorship obama put fannie mae amp freddie url	NOT
13481	beside liberal	NOT
13485	thousand gun control law one sensible enough	NOT
13486	average wage average house price thatcher charge ratio fundamental reason build many like genuinely affordable waste resource	NOT
13498	denial common defense liberal work fusion fusion michelle tranny know dont like true alway deny like obama truth explode believe dem like sad find safe place	NOT
13519	dont liberal want lower vote ageto16	NOT
13521	wonder maga person try follow hop may get better knowledge maybe want change block may that never change	NOT
13533	speak trump family become punch bag leave best do long time leave party antifa jump also almost elect hillary hillary	NOT
13537	something wrong go ballistic write something suite accuse bad thing dangerou	NOT
13552	good vibe go toward robert	NOT
13566	democrat cant even compete maga url	OFF
13574	democrat want gun control say range practice get better nra maga url	NOT
13575	make sense try maga url	NOT
13588	smarter congres legislate need congres better skill stack solve shiva incredible proposal stop long enough learn url	NOT
13594	hear game take away call official theif take point take game away woman never do man would love hear thought	NOT
13601	allow foreign law sovereign nation lose sovereignty say sharia law constitution day maga monday morning	NOT
13602	worry antifa still live parent basement community college	OFF
13607	alone	NOT
13611	political theater liberal really stupid believe fbi investigate state crime especially incident happen year ago juvenile nothing tactic delay kavanaugh confirmation	NOT
